|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                             WALL CLOCK TIME (VIA SAMPLING)                                                                                                             |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC        | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|---------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_wall_clock | sec    | 299.797928 | 0.002183 | 0.000029 | 0.637150 | 0.000007 | 0.002718 |    0.0 |
| |08>>>       |___sigaction                                                                                               | 139244 |      4 | sampling_wall_clock | sec    | 299.615980 | 0.002152 | 0.000022 | 0.500317 | 0.000003 | 0.001651 |  100.0 |
| |08>>>     |___sigaction                                                                                                 |     10 |      3 | sampling_wall_clock | sec    |   0.024064 | 0.002406 | 0.000028 | 0.007965 | 0.000007 | 0.002614 |  100.0 |
| |09>>> pthread_condattr_setpshared                                                                                       | 139616 |      0 | sampling_wall_clock | sec    | 299.638040 | 0.002146 | 0.000022 | 0.500046 | 0.000003 | 0.001653 |    0.0 |
| |09>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139616 |      1 | sampling_wall_clock | sec    | 299.638040 | 0.002146 | 0.000022 | 0.500046 | 0.000003 | 0.001653 |    0.0 |
| |09>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139616 |      2 | sampling_wall_clock | sec    | 299.638040 | 0.002146 | 0.000022 | 0.500046 | 0.000003 | 0.001653 |    0.0 |
| |09>>>     |_omp_fulfill_event                                                                                           | 139603 |      3 | sampling_wall_clock | sec    | 299.610068 | 0.002146 | 0.000022 | 0.500046 | 0.000003 | 0.001653 |    0.0 |
| |09>>>       |___sigaction                                                                                               | 139602 |      4 | sampling_wall_clock | sec    | 299.602726 | 0.002146 | 0.000022 | 0.500046 | 0.000003 | 0.001653 |  100.0 |
| |09>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_wall_clock | sec    |   0.007342 | 0.007342 | 0.007342 | 0.007342 | 0.000000 | 0.000000 |    0.0 |
| |09>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.007342 | 0.007342 | 0.007342 | 0.007342 | 0.000000 | 0.000000 |  100.0 |
| |09>>>     |___sigaction                                                                                                 |     13 |      3 | sampling_wall_clock | sec    |   0.027972 | 0.002152 | 0.000038 | 0.005928 | 0.000002 | 0.001258 |  100.0 |
| |10>>> pthread_condattr_setpshared                                                                                       | 139243 |      0 | sampling_wall_clock | sec    | 299.634054 | 0.002152 | 0.000024 | 0.500066 | 0.000003 | 0.001657 |    0.0 |
| |10>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139243 |      1 | sampling_wall_clock | sec    | 299.634054 | 0.002152 | 0.000024 | 0.500066 | 0.000003 | 0.001657 |    0.0 |
| |10>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139243 |      2 | sampling_wall_clock | sec    | 299.634054 | 0.002152 | 0.000024 | 0.500066 | 0.000003 | 0.001657 |    0.0 |
| |10>>>     |_omp_fulfill_event                                                                                           | 139233 |      3 | sampling_wall_clock | sec    | 299.604287 | 0.002152 | 0.000024 | 0.500066 | 0.000003 | 0.001657 |    0.0 |
| |10>>>       |___sigaction                                                                                               | 139230 |      4 | sampling_wall_clock | sec    | 299.596272 | 0.002152 | 0.000024 | 0.500066 | 0.000003 | 0.001657 |  100.0 |
| |10>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      3 |      4 | sampling_wall_clock | sec    |   0.008015 | 0.002672 | 0.000043 | 0.005965 | 0.000009 | 0.003016 |    0.0 |
| |10>>>         |___sigaction                                                                                             |      3 |      5 | sampling_wall_clock | sec    |   0.008015 | 0.002672 | 0.000043 | 0.005965 | 0.000009 | 0.003016 |  100.0 |
| |10>>>     |___sigaction                                                                                                 |     10 |      3 | sampling_wall_clock | sec    |   0.029767 | 0.002977 | 0.001998 | 0.007315 | 0.000004 | 0.002069 |  100.0 |
| |11>>> pthread_condattr_setpshared                                                                                       | 139102 |      0 | sampling_wall_clock | sec    | 299.626073 | 0.002154 | 0.000022 | 0.500094 | 0.000003 | 0.001678 |    0.0 |
| |11>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139102 |      1 | sampling_wall_clock | sec    | 299.626073 | 0.002154 | 0.000022 | 0.500094 | 0.000003 | 0.001678 |    0.0 |
| |11>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139102 |      2 | sampling_wall_clock | sec    | 299.626073 | 0.002154 | 0.000022 | 0.500094 | 0.000003 | 0.001678 |    0.0 |
| |11>>>     |_omp_fulfill_event                                                                                           | 139090 |      3 | sampling_wall_clock | sec    | 299.593283 | 0.002154 | 0.000022 | 0.500094 | 0.000003 | 0.001678 |    0.0 |
| |11>>>       |___sigaction                                                                                               | 139090 |      4 | sampling_wall_clock | sec    | 299.593283 | 0.002154 | 0.000022 | 0.500094 | 0.000003 | 0.001678 |  100.0 |
| |11>>>     |___sigaction                                                                                                 |     12 |      3 | sampling_wall_clock | sec    |   0.032791 | 0.002733 | 0.000051 | 0.007496 | 0.000005 | 0.002237 |  100.0 |
| |12>>> pthread_condattr_setpshared                                                                                       | 138770 |      0 | sampling_wall_clock | sec    | 299.624037 | 0.002159 | 0.000022 | 0.500044 | 0.000003 | 0.001707 |    0.0 |
| |12>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 138770 |      1 | sampling_wall_clock | sec    | 299.624037 | 0.002159 | 0.000022 | 0.500044 | 0.000003 | 0.001707 |    0.0 |
| |12>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 138770 |      2 | sampling_wall_clock | sec    | 299.624037 | 0.002159 | 0.000022 | 0.500044 | 0.000003 | 0.001707 |    0.0 |
| |12>>>     |_omp_fulfill_event                                                                                           | 138757 |      3 | sampling_wall_clock | sec    | 299.595041 | 0.002159 | 0.000022 | 0.500044 | 0.000003 | 0.001707 |    0.0 |
| |12>>>       |___sigaction                                                                                               | 138754 |      4 | sampling_wall_clock | sec    | 299.592551 | 0.002159 | 0.000022 | 0.500044 | 0.000003 | 0.001707 |  100.0 |
| |12>>>       |_transport(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >... |      1 |      4 | sampling_wall_clock | sec    |   0.000056 | 0.000056 | 0.000056 | 0.000056 | 0.000000 | 0.000000 |    0.0 |
| |12>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.000056 | 0.000056 | 0.000056 | 0.000056 | 0.000000 | 0.000000 |  100.0 |
| |12>>>       |_project(std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std:... |      1 |      4 | sampling_wall_clock | sec    |   0.000428 | 0.000428 | 0.000428 | 0.000428 | 0.000000 | 0.000000 |    0.0 |
| |12>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.000428 | 0.000428 | 0.000428 | 0.000428 | 0.000000 | 0.000000 |  100.0 |
| |12>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_wall_clock | sec    |   0.002006 | 0.002006 | 0.002006 | 0.002006 | 0.000000 | 0.000000 |    0.0 |
| |12>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.002006 | 0.002006 | 0.002006 | 0.002006 | 0.000000 | 0.000000 |  100.0 |
| |12>>>     |___sigaction                                                                                                 |     13 |      3 | sampling_wall_clock | sec    |   0.028996 | 0.002230 | 0.000055 | 0.006933 | 0.000002 | 0.001512 |  100.0 |
| |13>>> pthread_condattr_setpshared                                                                                       | 139191 |      0 | sampling_wall_clock | sec    | 299.620036 | 0.002153 | 0.000022 | 0.500044 | 0.000003 | 0.001654 |    0.0 |
| |13>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139191 |      1 | sampling_wall_clock | sec    | 299.620036 | 0.002153 | 0.000022 | 0.500044 | 0.000003 | 0.001654 |    0.0 |
| |13>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139191 |      2 | sampling_wall_clock | sec    | 299.620036 | 0.002153 | 0.000022 | 0.500044 | 0.000003 | 0.001654 |    0.0 |
| |13>>>     |_omp_fulfill_event                                                                                           | 139183 |      3 | sampling_wall_clock | sec    | 299.605996 | 0.002153 | 0.000022 | 0.500044 | 0.000003 | 0.001654 |    0.0 |
| |13>>>       |___sigaction                                                                                               | 139182 |      4 | sampling_wall_clock | sec    | 299.603995 | 0.002153 | 0.000022 | 0.500044 | 0.000003 | 0.001654 |  100.0 |
| |13>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_wall_clock | sec    |   0.002001 | 0.002001 | 0.002001 | 0.002001 | 0.000000 | 0.000000 |    0.0 |
| |13>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.002001 | 0.002001 | 0.002001 | 0.002001 | 0.000000 | 0.000000 |  100.0 |
| |13>>>     |___sigaction                                                                                                 |      8 |      3 | sampling_wall_clock | sec    |   0.014040 | 0.001755 | 0.000035 | 0.002001 | 0.000000 | 0.000695 |  100.0 |
| |14>>> pthread_condattr_setpshared                                                                                       | 138843 |      0 | sampling_wall_clock | sec    | 299.612073 | 0.002158 | 0.000022 | 0.500078 | 0.000003 | 0.001729 |    0.0 |
| |14>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 138843 |      1 | sampling_wall_clock | sec    | 299.612073 | 0.002158 | 0.000022 | 0.500078 | 0.000003 | 0.001729 |    0.0 |
| |14>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 138843 |      2 | sampling_wall_clock | sec    | 299.612073 | 0.002158 | 0.000022 | 0.500078 | 0.000003 | 0.001729 |    0.0 |
| |14>>>     |_omp_fulfill_event                                                                                           | 138825 |      3 | sampling_wall_clock | sec    | 299.565571 | 0.002158 | 0.000022 | 0.500078 | 0.000003 | 0.001729 |    0.0 |
| |14>>>       |___sigaction                                                                                               | 138825 |      4 | sampling_wall_clock | sec    | 299.565571 | 0.002158 | 0.000022 | 0.500078 | 0.000003 | 0.001729 |  100.0 |
| |14>>>     |___sigaction                                                                                                 |     18 |      3 | sampling_wall_clock | sec    |   0.046502 | 0.002583 | 0.000033 | 0.009784 | 0.000005 | 0.002173 |  100.0 |
| |15>>> pthread_condattr_setpshared                                                                                       | 139101 |      0 | sampling_wall_clock | sec    | 299.688600 | 0.002154 | 0.000023 | 0.500061 | 0.000003 | 0.001670 |    0.0 |
| |15>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139101 |      1 | sampling_wall_clock | sec    | 299.688600 | 0.002154 | 0.000023 | 0.500061 | 0.000003 | 0.001670 |    0.0 |
| |15>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139101 |      2 | sampling_wall_clock | sec    | 299.688600 | 0.002154 | 0.000023 | 0.500061 | 0.000003 | 0.001670 |    0.0 |
| |15>>>     |_omp_fulfill_event                                                                                           | 139090 |      3 | sampling_wall_clock | sec    | 299.666467 | 0.002154 | 0.000023 | 0.500061 | 0.000003 | 0.001670 |    0.0 |
| |15>>>       |___sigaction                                                                                               | 139090 |      4 | sampling_wall_clock | sec    | 299.666467 | 0.002154 | 0.000023 | 0.500061 | 0.000003 | 0.001670 |  100.0 |
| |15>>>     |___sigaction                                                                                                 |     11 |      3 | sampling_wall_clock | sec    |   0.022132 | 0.002012 | 0.002000 | 0.002124 | 0.000000 | 0.000037 |  100.0 |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
